Posted Date,Type,Description,Amount,Account,Notes,Balance,Raw Description
2025-10-10T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W322888569*1411289 245*000087726\\ PREAUTHORIZED CREDIT,157.81,0625,,68011.13,UNITEDHEALTHCARE HCCLAIMPMT W322888569*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-10-10T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172324572*1870200 138*870200138\\ PREAUTHORIZED CREDIT,97.00,0625,,68108.13,Regence BCBSU HCCLAIMPMT 0172324572*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-10-10T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25134B1000067924-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",426.68,0625,,68534.81,"SH-SELECTHEALTH, HCCLAIMPMT 25134B1000067924-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-10-10T05:00:00+00,deposit,SH-RIO TINTO AME HCCLAIMPMT 25134B1000026990-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,222.45,0625,,68757.26,SH-RIO TINTO AME HCCLAIMPMT 25134B1000026990-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-10-14T05:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 250520 PREAUTHORIZED WD,-55.00,0625,,68702.26,WEBTIMECLOCK.COM WEBTIMECLK 250520 PREAUTHORIZED WD
2025-10-14T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25136B1000091999-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",205.72,0625,,68907.98,"SH-SELECTHEALTH, HCCLAIMPMT 25136B1000091999-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-10-15T05:00:00+00,withdrawal,COMCAST-XFINITY CABLE SVCS 250521 PREAUTHORIZED WD,-71.36,0625,,68836.62,COMCAST-XFINITY CABLE SVCS 250521 PREAUTHORIZED WD
2025-10-16T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250522 465698325 PREAUTHORIZED WD,-1031.04,0625,,67805.58,INTUIT PAYROLL S QUICKBOOKS 250522 465698325 PREAUTHORIZED WD
2025-10-16T05:00:00+00,withdrawal,UTAH801/297-7703 TAX PAYMNT 250522 PREAUTHORIZED WD,-285.04,0625,,67520.54,UTAH801/297-7703 TAX PAYMNT 250522 PREAUTHORIZED WD
2025-10-17T05:00:00+00,withdrawal,SPANISH FORK CIT DEBITS 250523 PREAUTHORIZED WD,-108.42,0625,,67412.12,SPANISH FORK CIT DEBITS 250523 PREAUTHORIZED WD
2025-10-17T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25141B1000134543-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",213.11,0625,,67625.23,"SH-SELECTHEALTH, HCCLAIMPMT 25141B1000134543-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-10-17T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W323627767*1411289 245*000087726\\ PREAUTHORIZED CREDIT,135.66,0625,,67760.89,UNITEDHEALTHCARE HCCLAIMPMT W323627767*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-10-21T05:00:00+00,withdrawal,PRACTICE FUSION PRACTICEFU 250527 8840078 PREAUTHORIZED WD,-85.00,0625,,67675.89,PRACTICE FUSION PRACTICEFU 250527 8840078 PREAUTHORIZED WD
2025-10-21T05:00:00+00,withdrawal,WESTERN RECORDS WESTERNREC 250527 M121044549008 PREAUTHORIZED WD,-107.06,0625,,67568.83,WESTERN RECORDS WESTERNREC 250527 M121044549008 PREAUTHORIZED WD
2025-10-21T05:00:00+00,deposit,SH-INTERMTN EMPL HCCLAIMPMT 25143B1000008344-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,64.11,0625,,67632.94,SH-INTERMTN EMPL HCCLAIMPMT 25143B1000008344-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-10-21T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25143B1000080125-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",143.68,0625,,67776.62,"SH-SELECTHEALTH, HCCLAIMPMT 25143B1000080125-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-10-21T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25143B1000036655-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",179.46,0625,,67956.08,"SH-SELECTHEALTH, HCCLAIMPMT 25143B1000036655-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-10-24T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25148B1000103435-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",154.54,0625,,68110.62,"SH-SELECTHEALTH, HCCLAIMPMT 25148B1000103435-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-10-24T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W324365535*1411289 245*000087726\\ PREAUTHORIZED CREDIT,114.94,0625,,68225.56,UNITEDHEALTHCARE HCCLAIMPMT W324365535*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-10-25T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-5.00,0625,,68220.56,SERVICE CHARGE MONTHLY
2025-10-27T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W324502540*1411289 245*000087726\\ PREAUTHORIZED CREDIT,106.73,0625,,68327.29,UNITEDHEALTHCARE HCCLAIMPMT W324502540*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-10-28T05:00:00+00,withdrawal,CHECK 260,-285.81,0625,,68041.48,CHECK 260
2025-10-28T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25150B1000080238-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",291.75,0625,,68333.23,"SH-SELECTHEALTH, HCCLAIMPMT 25150B1000080238-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-10-29T05:00:00+00,withdrawal,COMCAST-XFINITY CABLE SVCS 250604 PREAUTHORIZED WD,-126.37,0625,,68206.86,COMCAST-XFINITY CABLE SVCS 250604 PREAUTHORIZED WD
2025-10-29T05:00:00+00,deposit,UNIVERSITY HEALT HCCLAIMPMT 80651791*187600052 5\\ PREAUTHORIZED CREDIT,89.63,0625,,68296.49,UNIVERSITY HEALT HCCLAIMPMT 80651791*187600052 5\\ PREAUTHORIZED CREDIT
2025-10-30T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250605 465698325 PREAUTHORIZED WD,-1582.49,0625,,66714.00,INTUIT PAYROLL S QUICKBOOKS 250605 465698325 PREAUTHORIZED WD
2025-10-31T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172338511*1870200 138*870200138\\ PREAUTHORIZED CREDIT,107.67,0625,,66821.67,Regence BCBSU HCCLAIMPMT 0172338511*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-10-31T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25155B1000203665-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",125.88,0625,,66947.55,"SH-SELECTHEALTH, HCCLAIMPMT 25155B1000203665-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-11-06T05:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT T4298334*141128924 5*000087726\\ PREAUTHORIZED CREDIT,197.97,0625,,67145.52,UnitedHealthcare HCCLAIMPMT T4298334*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2025-11-07T05:00:00+00,deposit,PSHB Utah HCCLAIMPMT 0400012628*1870200 138*870200138\\ PREAUTHORIZED CREDIT,264.68,0625,,67410.20,PSHB Utah HCCLAIMPMT 0400012628*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-11-11T05:00:00+00,withdrawal,AdvancedMD Fees 250617 76047525 PREAUTHORIZED WD,-189.19,0625,,67221.01,AdvancedMD Fees 250617 76047525 PREAUTHORIZED WD
2025-11-11T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25164B1000031294-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",187.19,0625,,67408.20,"SH-SELECTHEALTH, HCCLAIMPMT 25164B1000031294-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-11-11T05:00:00+00,deposit,Optum HCCLAIMPMT 3016018143*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,193.23,0625,,67601.43,Optum HCCLAIMPMT 3016018143*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2025-11-12T05:00:00+00,deposit,UNIVERSITY HEALT HCCLAIMPMT 80653885*187600052 5\\ PREAUTHORIZED CREDIT,194.64,0625,,67796.07,UNIVERSITY HEALT HCCLAIMPMT 80653885*187600052 5\\ PREAUTHORIZED CREDIT
2025-11-14T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250620 465698325 PREAUTHORIZED WD,-1432.30,0625,,66363.77,INTUIT PAYROLL S QUICKBOOKS 250620 465698325 PREAUTHORIZED WD
2025-11-14T05:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 250620 PREAUTHORIZED WD,-5.00,0625,,66358.77,WEBTIMECLOCK.COM WEBTIMECLK 250620 PREAUTHORIZED WD
2025-11-14T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172347351*1870200 138*870200138\\ PREAUTHORIZED CREDIT,188.17,0625,,66546.94,Regence BCBSU HCCLAIMPMT 0172347351*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-11-17T05:00:00+00,withdrawal,CHECK 261,-482.80,0625,,66064.14,CHECK 261
2025-11-17T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25169B1000176685-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",171.52,0625,,66235.66,"SH-SELECTHEALTH, HCCLAIMPMT 25169B1000176685-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-11-17T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25169B1000073686-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",160.55,0625,,66396.21,"SH-SELECTHEALTH, HCCLAIMPMT 25169B1000073686-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-11-17T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W326511616*1411289 245*000087726\\ PREAUTHORIZED CREDIT,149.65,0625,,66545.86,UNITEDHEALTHCARE HCCLAIMPMT W326511616*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-11-19T05:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 250625 378605 PREAUTHORIZED WD,-98.04,0625,,66447.82,IPFS866-412-1823 IPFSPMTCOD 250625 378605 PREAUTHORIZED WD
2025-11-19T05:00:00+00,withdrawal,TRAVELERS BUS INSUR 250625 0221743 PREAUTHORIZED WD,-63.42,0625,,66384.40,TRAVELERS BUS INSUR 250625 0221743 PREAUTHORIZED WD
2025-11-20T05:00:00+00,withdrawal,PRACTICE FUSION PRACTICEFU 250626 0297943 PREAUTHORIZED WD,-184.96,0625,,66199.44,PRACTICE FUSION PRACTICEFU 250626 0297943 PREAUTHORIZED WD
2025-11-20T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W327026617*1411289 245*000087726\\ PREAUTHORIZED CREDIT,116.15,0625,,66315.59,UNITEDHEALTHCARE HCCLAIMPMT W327026617*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-11-21T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25176B1000133708-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",68.57,0625,,66384.16,"SH-SELECTHEALTH, HCCLAIMPMT 25176B1000133708-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-11-21T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25176B1000071616-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",168.34,0625,,66552.50,"SH-SELECTHEALTH, HCCLAIMPMT 25176B1000071616-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-11-21T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W327158721*1411289 245*000087726\\ PREAUTHORIZED CREDIT,79.16,0625,,66631.66,UNITEDHEALTHCARE HCCLAIMPMT W327158721*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-11-21T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172351568*1870200 138*870200138\\ PREAUTHORIZED CREDIT,80.54,0625,,66712.20,Regence BCBSU HCCLAIMPMT 0172351568*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-11-24T05:00:00+00,withdrawal,CHECK 262,-593.76,0625,,66118.44,CHECK 262
2025-11-24T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-5.26,0625,,66113.18,SERVICE CHARGE MONTHLY
2025-11-25T05:00:00+00,withdrawal,CHECK 263,-300.38,0625,,65812.80,CHECK 263
2025-11-25T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25178B1000076757-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",195.74,0625,,66008.54,"SH-SELECTHEALTH, HCCLAIMPMT 25178B1000076757-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-11-26T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250702 465698325 PREAUTHORIZED WD,-1280.42,0625,,64728.12,INTUIT PAYROLL S QUICKBOOKS 250702 465698325 PREAUTHORIZED WD
2025-11-27T05:00:00+00,withdrawal,CHECK 264,-263.20,0625,,64464.92,CHECK 264
2025-12-01T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT CHECK # 264,-5.00,0625,,64459.92,OVERDRAFT FEE FOR OVERDRAFT CHECK # 264
2025-12-01T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25183B1000130991-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",126.23,0625,,64586.15,"SH-SELECTHEALTH, HCCLAIMPMT 25183B1000130991-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-03T05:00:00+00,withdrawal,UTAH801/297-7703 TAX PAYMNT 250709 PREAUTHORIZED WD,-97.88,0625,,64488.27,UTAH801/297-7703 TAX PAYMNT 250709 PREAUTHORIZED WD
2025-12-04T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000028873569,-8.72,0625,,64479.55,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000028873569
2025-12-05T05:00:00+00,withdrawal,AMAZON MARKETPLA INTERNET 250711 PREAUTHORIZED WD,-135.03,0625,,64344.52,AMAZON MARKETPLA INTERNET 250711 PREAUTHORIZED WD
2025-12-05T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25190B1000060820-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",299.92,0625,,64644.44,"SH-SELECTHEALTH, HCCLAIMPMT 25190B1000060820-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-09T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25192B1000087887-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",70.79,0625,,64715.23,"SH-SELECTHEALTH, HCCLAIMPMT 25192B1000087887-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-09T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25192B1000042907-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",187.06,0625,,64902.29,"SH-SELECTHEALTH, HCCLAIMPMT 25192B1000042907-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-10T05:00:00+00,withdrawal,AdvancedMD Fees 250716 76047525 PREAUTHORIZED WD,-382.26,0625,,64520.03,AdvancedMD Fees 250716 76047525 PREAUTHORIZED WD
2025-12-10T05:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT 41741620*411289242 5*000087726\\ PREAUTHORIZED CREDIT,35.51,0625,,64555.54,UnitedHealthcare HCCLAIMPMT 41741620*411289242 5*000087726\\ PREAUTHORIZED CREDIT
2025-12-11T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250717 465698325 PREAUTHORIZED WD,-976.96,0625,,63578.58,INTUIT PAYROLL S QUICKBOOKS 250717 465698325 PREAUTHORIZED WD
2025-12-11T05:00:00+00,deposit,UnitedHealthcare HCCLAIMPMT 41785276*141128924 5*000087726\\ PREAUTHORIZED CREDIT,74.61,0625,,63653.19,UnitedHealthcare HCCLAIMPMT 41785276*141128924 5*000087726\\ PREAUTHORIZED CREDIT
2025-12-12T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000025664597,-11.29,0625,,63641.90,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000025664597
2025-12-12T05:00:00+00,withdrawal,CHECK 265,-285.58,0625,,63356.32,CHECK 265
2025-12-12T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172365471*1870200 138*870200138\\ PREAUTHORIZED CREDIT,119.29,0625,,63475.61,Regence BCBSU HCCLAIMPMT 0172365471*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-12-12T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25197B1000160835-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",226.76,0625,,63702.37,"SH-SELECTHEALTH, HCCLAIMPMT 25197B1000160835-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-15T05:00:00+00,withdrawal,COMCAST-XFINITY CABLE SVCS 250721 PREAUTHORIZED WD,-126.78,0625,,63575.59,COMCAST-XFINITY CABLE SVCS 250721 PREAUTHORIZED WD
2025-12-15T05:00:00+00,withdrawal,WEBTIMECLOCK.COM WEBTIMECLK 250721 PREAUTHORIZED WD,-55.00,0625,,63520.59,WEBTIMECLOCK.COM WEBTIMECLK 250721 PREAUTHORIZED WD
2025-12-16T05:00:00+00,withdrawal,WITHDRAWAL,-200.08,0625,,63320.51,WITHDRAWAL
2025-12-16T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000025713988,-19.29,0625,,63301.22,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000025713988
2025-12-16T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25199B1000077621-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",156.35,0625,,63457.57,"SH-SELECTHEALTH, HCCLAIMPMT 25199B1000077621-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-16T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25199B1000037995-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",137.97,0625,,63595.54,"SH-SELECTHEALTH, HCCLAIMPMT 25199B1000037995-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-16T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25199B1000026251-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",80.61,0625,,63676.15,"SH-SELECTHEALTH, HCCLAIMPMT 25199B1000026251-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-17T05:00:00+00,withdrawal,CHECK 265,-461.33,0625,,63214.82,CHECK 265
2025-12-17T05:00:00+00,withdrawal,COSTCO WHSE #1118 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 306043,-135.06,0625,,63079.76,COSTCO WHSE #1118 SPANISH F UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 306043
2025-12-17T05:00:00+00,deposit,AARP Supplementa HCCLAIMPMT 11286597526*136273 9571*000036273\\ PREAUTHORIZED CREDIT,73.27,0625,,63153.03,AARP Supplementa HCCLAIMPMT 11286597526*136273 9571*000036273\\ PREAUTHORIZED CREDIT
2025-12-18T05:00:00+00,deposit,Optum HCCLAIMPMT 3076666486*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,289.07,0625,,63442.10,Optum HCCLAIMPMT 3076666486*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2025-12-19T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25204B1000158985-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",97.67,0625,,63539.77,"SH-SELECTHEALTH, HCCLAIMPMT 25204B1000158985-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-19T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25204B1000084668-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",75.25,0625,,63615.02,"SH-SELECTHEALTH, HCCLAIMPMT 25204B1000084668-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-19T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172368650*1870200 138*870200138\\ PREAUTHORIZED CREDIT,110.76,0625,,63725.78,Regence BCBSU HCCLAIMPMT 0172368650*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-12-19T05:00:00+00,deposit,SH-ARROWHEAD DEN HCCLAIMPMT 25204B1000035550-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT,58.58,0625,,63784.36,SH-ARROWHEAD DEN HCCLAIMPMT 25204B1000035550-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT
2025-12-19T05:00:00+00,deposit,FEHB Utah HCCLAIMPMT 0320053154*1870200 138*870200138\\ PREAUTHORIZED CREDIT,421.81,0625,,64206.17,FEHB Utah HCCLAIMPMT 0320053154*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-12-19T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W330046518*1411289 245*000087726\\ PREAUTHORIZED CREDIT,152.87,0625,,64359.04,UNITEDHEALTHCARE HCCLAIMPMT W330046518*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-12-22T05:00:00+00,withdrawal,CHECK 266,-940.38,0625,,63418.66,CHECK 266
2025-12-22T05:00:00+00,withdrawal,IPFS866-412-1823 IPFSPMTCOD 250728 378605 PREAUTHORIZED WD,-176.52,0625,,63242.14,IPFS866-412-1823 IPFSPMTCOD 250728 378605 PREAUTHORIZED WD
2025-12-22T05:00:00+00,withdrawal,PRACTICE FUSION PRACTICEFU 250728 1985545 PREAUTHORIZED WD,-29.98,0625,,63212.16,PRACTICE FUSION PRACTICEFU 250728 1985545 PREAUTHORIZED WD
2025-12-23T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25206B1000080503-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",141.99,0625,,63354.15,"SH-SELECTHEALTH, HCCLAIMPMT 25206B1000080503-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-23T05:00:00+00,deposit,Optum HCCLAIMPMT 3086369352*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT,139.61,0625,,63493.76,Optum HCCLAIMPMT 3086369352*1272337 487*0000LIFE1\\ PREAUTHORIZED CREDIT
2025-12-24T05:00:00+00,withdrawal,WORKFORCE SERVIC UTAH UITAX 250730 2229616 PREAUTHORIZED WD,-289.99,0625,,63203.77,WORKFORCE SERVIC UTAH UITAX 250730 2229616 PREAUTHORIZED WD
2025-12-25T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250731 465698325 PREAUTHORIZED WD,-1012.25,0625,,62191.52,INTUIT PAYROLL S QUICKBOOKS 250731 465698325 PREAUTHORIZED WD
2025-12-25T05:00:00+00,fee,SERVICE CHARGE MONTHLY,-5.00,0625,,62186.52,SERVICE CHARGE MONTHLY
2025-12-26T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000023778211,-55.00,0625,,62131.52,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 021000023778211
2025-12-26T05:00:00+00,withdrawal,AMAZON MARKETPLA INTERNET 250801 PREAUTHORIZED WD,-103.25,0625,,62028.27,AMAZON MARKETPLA INTERNET 250801 PREAUTHORIZED WD
2025-12-26T05:00:00+00,deposit,"SH-SELECTHEALTH, HCCLAIMPMT 25211B1000139610-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT",77.02,0625,,62105.29,"SH-SELECTHEALTH, HCCLAIMPMT 25211B1000139610-0 *1870409820*199999 999\\ PREAUTHORIZED CREDIT"
2025-12-26T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172374897*1870200 138*870200138\\ PREAUTHORIZED CREDIT,215.80,0625,,62321.09,Regence BCBSU HCCLAIMPMT 0172374897*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2025-12-26T05:00:00+00,deposit,UNITEDHEALTHCARE HCCLAIMPMT W330750091*1411289 245*000087726\\ PREAUTHORIZED CREDIT,178.71,0625,,62499.80,UNITEDHEALTHCARE HCCLAIMPMT W330750091*1411289 245*000087726\\ PREAUTHORIZED CREDIT
2025-12-29T05:00:00+00,withdrawal,CHEVRON 0075028 SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216,-99.54,0625,,62400.26,CHEVRON 0075028 SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216
2025-12-29T05:00:00+00,withdrawal,TRAVELERS BUS INSUR 250804 5714558 PREAUTHORIZED WD,-111.74,0625,,62288.52,TRAVELERS BUS INSUR 250804 5714558 PREAUTHORIZED WD
2025-12-30T05:00:00+00,withdrawal,SPANISH FORK CIT DEBITS 250805 PREAUTHORIZED WD,-162.96,0625,,62125.56,SPANISH FORK CIT DEBITS 250805 PREAUTHORIZED WD
2025-12-31T05:00:00+00,withdrawal,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 124000053404784,-37.00,0625,,62088.56,OVERDRAFT FEE FOR OVERDRAFT PREAUTHORIZED WD 124000053404784
2026-01-02T05:00:00+00,deposit,Regence BCBSU HCCLAIMPMT 0172379281*1870200 138*870200138\\ PREAUTHORIZED CREDIT,163.57,0625,,62252.13,Regence BCBSU HCCLAIMPMT 0172379281*1870200 138*870200138\\ PREAUTHORIZED CREDIT
2026-01-05T05:00:00+00,withdrawal,CHECK 267,-562.76,0625,,61689.37,CHECK 267
2026-01-05T05:00:00+00,withdrawal,AMAZON MKTPL P014V 8BL3 Amzn com WA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216,-98.58,0625,,61590.79,AMAZON MKTPL P014V 8BL3 Amzn com WA XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 469216
2026-01-08T05:00:00+00,withdrawal,WM SUPERCENTER 32 08 SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500,-77.10,0625,,61513.69,WM SUPERCENTER 32 08 SPRINGVIL UT XXXXXXXXXXXX4591 POS PURCHASE MERCHANT PURCHASE TERMINAL 444500
2026-01-08T05:00:00+00,withdrawal,INTUIT PAYROLL S QUICKBOOKS 250814 465698325 PREAUTHORIZED WD,-533.37,0625,,60980.32,INTUIT PAYROLL S QUICKBOOKS 250814 465698325 PREAUTHORIZED WD
